138,165,1
136,166,2
132,166,3
131,166,4
128,162,5
127,160,6
126,158,7
126,153,8
127,150,9
132,143,10
131,143,11
138,140,12
140,139,13
149,141,14
154,144,15
156,146,16
161,154,17
162,160,18
163,165,19
161,177,20
159,182,21
154,189,22
150,193,23
142,197,24
136,198,25
128,198,26
120,195,27
109,187,28
102,175,29
99,165,30
98,161,31
98,151,32
101,138,33
104,130,34
117,115,35
127,109,36
131,107,37
141,106,38
160,110,39
169,116,40
175,122,41
181,129,42
190,152,43
191,171,44
190,180,45
189,185,46
177,209,47
165,221,48
160,224,49
143,231,50
125,231,51
109,226,52
99,220,53
85,206,54
82,201,55
73,180,56
70,168,57
70,144,58
77,118,59
85,104,60
95,92,61
114,79,62
129,74,63
155,74,64
168,78,65
178,83,66
198,101,67
213,127,68
215,133,69
220,160,70
216,195,71
214,202,72
197,233,73
191,240,74
175,253,75
155,262,76
120,264,77
98,257,78
81,246,79
58,219,80
57,218,81
42,174,82
41,147,83
46,118,84
49,109,85
57,92,86
83,61,87
110,45,88
129,40,89
155,40,90
179,47,91
198,58,92
214,72,93
232,98,94
244,129,95
248,150,96
245,199,97
238,222,98
229,240,99
210,265,100
182,286,101
156,296,102
115,297,103
94,291,104
64,273,105
43,251,106
25,220,107
16,192,108
12,148,109
14,129,110
30,79,111
47,53,112
58,41,113
96,15,114
115,9,115
159,7,116
176,11,117
200,21,118
231,45,119
136,160,120
135,156,121
137,153,122
138,152,123
144,152,124
146,153,125
147,153,126
151,159,127
152,161,128
152,167,129
152,169,130
148,178,131
144,182,132
141,184,133
136,185,134
134,186,135
127,185,136
119,180,137
118,180,138
111,167,139
110,165,140
109,152,141
109,149,142
115,134,143
123,126,144
125,124,145
130,121,146
138,119,147
151,120,148
162,126,149
169,132,150
170,133,151
178,150,152
180,160,153
180,171,154
179,179,155
176,189,156
164,206,157
151,215,158
146,217,159
127,218,160
123,218,161
105,209,162
101,206,163
91,194,164
82,171,165
81,167,166
81,145,167
84,131,168
94,111,169
103,101,170
123,89,171
125,88,172
144,85,173
159,88,174
178,98,175
194,115,176
201,128,177
202,129,178
209,161,179
207,186,180
199,209,181
192,220,182
181,233,183
174,239,184
139,252,185
120,251,186
109,248,187
89,237,188
77,226,189
67,212,190
57,190,191
52,148,192
52,145,193
61,109,194
66,99,195
84,76,196
109,59,197
138,52,198
154,53,199
168,56,200
191,68,201
206,81,202
229,118,203
235,140,204
238,165,205
235,192,206
229,214,207
221,231,208
189,267,209
168,279,210
156,283,211
129,286,212
98,279,213
79,269,214
46,235,215
35,215,216
25,181,217
23,149,218
24,137,219
34,98,220
46,74,221
60,56,222
103,26,223
119,21,224
150,19,225
194,32,226
218,49,227
225,56,228
252,97,229
257,109,230
266,156,231
264,195,232
251,238,233
244,251,234
223,279,235
196,301,236
150,318,237
102,315,238
138,160,239
142,162,240
142,167,241
140,170,242
138,172,243
136,173,244
133,174,245
130,173,246
125,170,247
123,167,248
121,164,249
120,158,250
119,155,251
120,150,252
125,140,253
129,136,254
133,133,255
137,132,256
142,131,257
152,134,258
157,137,259
162,142,260
166,148,261
168,154,262
169,171,263
169,173,264
165,185,265
162,191,266
149,202,267
145,204,268
136,206,269
127,206,270
115,201,271
108,196,272
98,183,273
96,179,274
92,167,275
92,144,276
96,131,277
103,119,278
109,112,279
115,107,280
129,100,281
143,98,282
159,101,283
171,108,284
179,115,285
188,127,286
197,153,287
197,151,288
198,170,289
193,194,290
187,207,291
181,216,292
165,230,293
146,238,294
125,239,295
111,235,296
109,235,297
90,222,298
76,205,299
68,188,300
63,161,301
66,129,302
66,128,303
79,100,304
92,85,305
115,70,306
129,66,307
133,65,308
169,70,309
184,78,310
198,90,311
216,116,312
223,136,313
227,164,314
223,196,315
222,200,316
208,230,317
182,257,318
171,264,319
159,269,320
128,273,321
107,269,322
78,253,323
67,243,324
44,207,325
38,189,326
34,148,327
38,122,328
49,92,329
61,73,330
79,54,331
91,46,332
130,32,333
153,32,334
165,34,335
200,50,336
218,66,337
238,94,338
253,138,339
255,176,340
252,199,341
242,230,342
236,242,343
210,275,344
175,298,345
160,303,346
114,305,347
91,298,348
63,282,349
46,266,350
19,224,351
8,187,352
5,156,353
11,110,354
13,103,355
35,57,356
53,36,357
137,162,358
132,162,359
131,160,360
130,157,361
130,153,362
131,151,363
132,149,364
135,146,365
141,144,366
142,143,367
147,145,368
152,148,369
155,152,370
158,160,371
159,163,372
158,171,373
158,174,374
151,185,375
151,186,376
144,191,377
136,193,378
134,194,379
120,190,380
116,187,381
110,181,382
106,174,383
103,161,384
102,158,385
103,145,386
108,132,387
111,127,388
125,115,389
130,113,390
144,111,391
155,113,392
161,116,393
167,120,394
177,131,395
185,149,396
187,161,397
186,176,398
182,192,399
180,196,400
173,207,401
161,218,402
152,223,403
132,227,404
117,224,405
104,218,406
91,206,407
81,190,408
79,185,409
74,163,410
74,143,411
77,131,412
84,114,413
102,92,414
119,82,415
128,79,416
150,78,417
163,81,418
180,90,419
197,107,420
203,116,421
214,146,422
216,164,423
214,185,424
211,198,425
202,218,426
182,242,427
167,252,428
146,259,429
127,260,430
108,256,431
81,240,432
72,231,433
63,219,434
47,179,435
45,161,436
48,129,437
49,123,438
57,101,439
89,62,440
100,55,441
129,45,442
141,44,443
164,47,444
193,60,445
212,77,446
234,112,447
236,117,448
244,156,449
244,181,450
237,212,451
230,229,452
201,267,453
171,286,454
156,291,455
119,293,456
90,284,457
79,278,458
52,255,459
31,223,460
25,208,461
16,153,462
18,131,463
23,108,464
38,74,465
52,54,466
76,32,467
119,13,468
160,12,469
187,20,470
201,27,471
233,54,472
257,91,473
263,106,474
273,156,475
269,204,476
138,156,477
140,155,478
141,155,479
144,156,480
147,161,481
148,164,482
149,165,483
148,169,484
147,172,485
143,177,486
138,180,487
132,181,488
130,181,489
126,179,490
118,172,491
117,171,492
114,165,493
113,157,494
114,147,495
116,141,496
117,139,497
122,132,498
128,127,499
139,124,500
147,124,501
151,125,502
166,136,503
164,133,504
172,146,505
176,160,506
176,170,507
176,173,508
169,192,509
162,202,510
155,207,511
142,213,512
137,214,513
120,212,514
113,209,515
99,197,516
91,184,517
91,185,518
85,162,519
85,147,520
87,136,521
94,119,522
99,112,523
109,102,524
134,91,525
140,90,526
151,91,527
168,97,528
187,113,529
193,121,530
199,134,531
204,154,532
205,166,533
202,189,534
194,209,535
185,222,536
170,236,537
146,246,538
126,247,539
107,242,540
89,231,541
77,219,542
68,205,543
63,194,544
56,162,545
57,138,546
66,109,547
72,98,548
92,75,549
93,74,550
114,62,551
147,57,552
164,60,553
177,65,554
207,89,555
221,111,556
224,117,557
232,147,558
232,187,559
222,219,560
210,240,561
192,259,562
169,273,563
152,279,564
131,281,565
107,277,566
72,258,567
58,244,568
50,234,569
29,178,570
27,154,571
28,139,572
39,97,573
52,73,574
79,45,575
83,42,576
109,29,577
128,24,578
183,32,579
203,43,580
231,70,581
251,106,582
250,103,583
262,156,584
259,199,585
256,211,586
244,242,587
227,268,588
200,293,589
152,313,590
141,314,591
90,306,592
63,291,593
37,267,594
18,238,595
140,163,596
138,167,597
137,168,598
135,169,599
130,168,600
129,167,601
127,166,602
125,163,603
124,157,604
124,152,605
124,150,606
130,141,607
132,139,608
137,137,609
142,136,610
148,137,611
154,140,612
157,143,613
161,148,614
165,161,615
165,170,616
165,172,617
164,177,618
161,184,619
152,194,620
147,198,621
135,201,622
133,202,623
119,198,624
113,194,625
104,185,626
100,178,627
97,168,628
96,147,629
97,142,630
101,130,631
107,120,632
116,112,633
133,104,634
144,103,635
153,105,636
156,105,637
178,121,638
181,124,639
187,134,640
194,163,641
194,167,642
188,195,643
182,207,644
174,217,645
163,226,646
149,232,647
134,235,648
118,233,649
103,226,650
86,211,651
82,206,652
72,186,653
69,177,654
67,149,655
73,121,656
81,105,657
97,87,658
111,77,659
127,71,660
136,70,661
166,74,662
187,86,663
200,99,664
204,104,665
215,125,666
221,148,667
220,190,668
215,207,669
203,230,670
191,244,671
177,255,672
164,262,673
129,268,674
98,260,675
90,256,676
62,230,677
55,220,678
44,195,679
40,178,680
38,154,681
46,110,682
62,79,683
75,64,684
92,51,685
129,37,686
140,36,687
157,37,688
196,53,689
219,74,690
234,96,691
244,119,692
251,155,693
251,175,694
247,202,695
233,238,696
209,270,697
177,292,698
160,298,699
145,301,700
97,295,701
83,289,702
52,266,703
40,252,704
18,209,705
11,179,706
10,140,707
19,98,708
36,63,709
46,50,710
94,13,711
107,8,712
159,4,713
177,8,714
134,160,715
133,158,716
133,156,717
135,152,718
138,149,719
141,149,720
142,148,721
147,150,722
150,152,723
152,155,724
154,161,725
154,170,726
155,168,727
151,178,728
150,180,729
144,185,730
140,188,731
133,189,732
127,188,733
120,184,734
116,181,735
110,173,736
109,171,737
106,156,738
108,144,739
112,134,740
117,127,741
124,121,742
126,120,743
140,116,744
147,116,745
153,117,746
168,127,747
173,133,748
178,142,749
182,155,750
183,162,751
181,181,752
179,188,753
166,208,754
153,217,755
142,221,756
131,222,757
120,220,758
108,215,759
97,206,760
90,197,761
82,181,762
79,170,763
78,146,764
82,129,765
88,116,766
98,102,767
104,96,768
125,85,769
133,83,770
162,86,771
180,96,772
183,98,773
194,110,774
208,139,775
210,148,776
210,183,777
207,196,778
203,207,779
184,234,780
166,247,781
158,251,782
127,255,783
114,253,784
96,245,785
79,232,786
61,207,787
59,203,788
49,158,789
51,133,790
56,115,791
63,99,792
81,75,793
103,59,794
123,51,795
146,49,796
157,50,797
184,60,798
211,83,799
228,109,800
232,119,801
238,140,802
240,176,803
235,203,804
224,231,805
206,256,806
197,265,807
159,285,808
132,289,809
91,279,810
83,275,811
57,254,812
38,227,813
28,204,814
21,168,815
21,139,816
26,113,817
40,79,818
65,47,819
80,35,820
100,24,821
132,16,822
161,17,823
214,42,824
228,55,825
237,66,826
262,116,827
269,159,828
268,185,829
254,237,830
247,251,831
219,287,832
176,314,833
140,158,834
143,160,835
144,162,836
144,167,837
144,168,838
142,171,839
140,174,840
136,176,841
131,176,842
128,175,843
127,175,844
121,169,845
119,165,846
117,159,847
117,155,848
118,148,849
119,144,850
126,135,851
128,133,852
137,129,853
147,129,854
145,128,855
155,132,856
163,139,857
167,145,858
170,152,859
172,167,860
172,172,861
166,189,862
161,196,863
157,200,864
148,206,865
135,209,866
124,208,867
118,206,868
106,198,869
98,189,870
95,183,871
89,163,872
89,149,873
95,128,874
98,121,875
106,111,876
111,106,877
129,97,878
140,95,879
158,98,880
161,99,881
178,110,882
189,123,883
196,138,884
200,156,885
200,178,886
200,179,887
190,207,888
179,222,889
169,231,890
147,241,891
133,243,892
119,241,893
98,232,894
89,225,895
72,203,896
64,184,897
62,176,898
60,153,899
65,123,900
77,98,901
86,87,902
98,76,903
128,63,904
138,62,905
150,62,906
189,78,907
196,84,908
213,105,909
226,137,910
229,155,911
229,175,912
224,201,913
208,235,914
206,238,915
175,265,916
159,272,917
135,276,918
104,271,919
91,265,920
72,252,921
46,218,922
40,204,923
34,183,924
32,140,925
39,108,926
46,92,927
60,70,928
84,47,929
104,36,930
128,29,931
165,31,932
189,40,933
221,65,934
240,92,935
247,107,936
258,161,937
258,171,938
246,227,939
239,242,940
211,278,941
193,292,942
151,308,943
144,309,944
105,306,945
71,291,946
54,278,947
27,245,948
15,221,949
7,195,950
3,143,951
8,112,952
138,162,953
135,165,954
133,165,955
129,161,956
128,159,957
128,154,958
127,155,959
128,151,960
133,144,961
137,142,962
139,141,963
142,141,964
150,143,965
155,148,966
157,150,967
159,154,968
161,160,969
161,169,970
158,180,971
157,182,972
152,189,973
146,193,974
140,196,975
129,196,976
127,196,977
115,190,978
110,185,979
106,180,980
101,167,981
100,149,982
100,147,983
103,136,984
113,121,985
113,120,986
134,109,987
139,108,988
147,108,989
155,110,990
170,119,991
178,128,992
186,144,993
189,155,994
189,176,995
188,182,996
184,194,997
178,205,998
167,217,999
152,226,1000
143,229,1001
123,229,1002
109,224,1003
90,209,1004
89,208,1005
76,186,1006
73,174,1007
71,153,1008
75,128,1009
79,118,1010
87,104,1011
110,83,1012
124,77,1013
134,75,1014
156,76,1015
179,86,1016
187,92,1017
206,116,1018
213,132,1019
218,156,1020
217,183,1021
215,194,1022
202,223,1023
185,243,1024
180,247,1025
152,261,1026
138,263,1027
125,263,1028
88,249,1029
80,243,1030
58,216,1031
51,201,1032
43,170,1033
43,140,1034
45,128,1035
58,94,1036
71,75,1037
94,55,1038
131,42,1039
128,42,1040
165,44,1041
185,52,1042
215,76,1043
228,94,1044
241,123,1045
247,162,1046
247,170,1047
239,214,1048
227,240,1049
219,252,1050
196,275,1051
160,293,1052
145,296,1053
114,295,1054
67,273,1055
68,274,1056
35,236,1057
19,197,1058
16,184,1059
16,127,1060
17,121,1061
30,83,1062
43,61,1063
65,37,1064
118,10,1065
123,9,1066
180,14,1067
194,20,1068
239,57,1069
255,81,1070
262,96,1071
136,157,1072
137,154,1073
139,154,1074
142,152,1075
146,155,1076
148,157,1077
149,158,1078
151,163,1079
151,165,1080
149,172,1081
147,177,1082
146,178,1083
141,182,1084
134,184,1085
129,183,1086
127,183,1087
120,179,1088
116,174,1089
112,167,1090
111,159,1091
110,155,1092
112,144,1093
115,137,1094
122,128,1095
129,124,1096
137,121,1097
145,121,1098
148,121,1099
162,128,1100
168,134,1101
175,145,1102
178,155,1103
179,166,1104
178,176,1105
174,188,1106
170,196,1107
162,206,1108
148,214,1109
137,217,1110
124,216,1111
112,211,1112
107,209,1113
91,190,1114
88,185,1115
84,173,1116
82,151,1117
83,142,1118
93,116,1119
95,113,1120
109,98,1121
122,91,1122
134,88,1123
156,89,1124
160,90,1125
180,102,1126
191,114,1127
199,127,1128
207,157,1129
207,152,1130
206,182,1131
193,216,1132
188,223,1133
161,244,1134
162,244,1135
140,250,1136
114,248,1137
91,236,1138
87,233,1139
66,207,1140
62,199,1141
55,175,1142
54,141,1143
56,130,1144
63,109,1145
76,87,1146
103,64,1147
114,59,1148
136,54,1149
161,56,1150
189,69,1151
194,72,1152
221,105,1153
227,117,1154
233,137,1155
236,163,1156
234,190,1157
221,227,1158
209,246,1159
189,265,1160
162,279,1161
136,284,1162
110,281,1163
85,271,1164
70,260,1165
48,235,1166
37,215,1167
27,183,1168
25,141,1169
29,118,1170
47,76,1171
71,48,1172
78,42,1173
108,26,1174
123,22,1175
161,22,1176
197,36,1177
214,48,1178
240,78,1179
249,94,1180
263,141,1181
265,168,1182
258,214,1183
247,242,1184
230,269,1185
189,303,1186
183,306,1187
150,316,1188
101,313,1189
71,300,1190
139,160,1191
141,165,1192
141,166,1193
139,169,1194
136,171,1195
131,171,1196
132,172,1197
125,167,1198
124,166,1199
122,162,1200
121,157,1201
122,149,1202
124,144,1203
126,141,1204
129,138,1205
134,135,1206
141,133,1207
148,134,1208
151,135,1209
161,144,1210
165,151,1211
167,156,1212
168,161,1213
168,168,1214
164,183,1215
160,190,1216
156,195,1217
151,199,1218
142,203,1219
130,204,1220
118,201,1221
116,200,1222
103,188,1223
97,177,1224
94,166,1225
93,152,1226
93,147,1227
97,133,1228
103,122,1229
109,114,1230
127,103,1231
132,101,1232
155,102,1233
168,108,1234
175,113,1235
181,120,1236
191,137,1237
194,146,1238
196,154,1239
195,182,1240
191,195,1241
180,214,1242
169,225,1243
159,232,1244
140,237,1245
119,236,1246
106,231,1247
94,223,1248
88,218,1249
69,186,1250
65,169,1251
64,154,1252
70,122,1253
74,112,1254
87,92,1255
101,80,1256
124,69,1257
135,67,1258
164,70,1259
176,75,1260
189,84,1261
207,104,1262
214,116,1263
224,148,1264
224,182,1265
222,194,1266
214,216,1267
196,243,1268
174,260,1269
154,268,1270
139,271,1271
119,270,1272
101,265,1273
83,255,1274
53,221,1275
43,200,1276
37,175,1277
36,170,1278
43,110,1279
59,79,1280
72,63,1281
81,55,1282
92,47,1283
143,33,1284
172,38,1285
188,45,1286
215,65,1287
226,78,1288
241,104,1289
250,131,1290
254,165,1291
251,196,1292
231,247,1293
214,269,1294
187,290,1295
156,302,1296
151,303,1297
121,304,1298
86,294,1299
61,278,1300
32,245,1301
18,217,1302
13,202,1303
7,146,1304
14,105,1305
22,84,1306
33,63,1307
77,19,1308
111,4,1309
136,162,1310
132,161,1311
132,158,1312
132,153,1313
132,151,1314
136,148,1315
136,147,1316
139,146,1317
144,146,1318
148,147,1319
153,152,1320
155,155,1321
157,162,1322
157,164,1323
157,170,1324
152,181,1325
154,180,1326
143,189,1327
142,190,1328
130,191,1329
124,190,1330
121,189,1331
116,185,1332
110,178,1333
105,166,1334
104,152,1335
104,151,1336
105,143,1337
110,132,1338
115,125,1339
125,117,1340
132,114,1341
144,113,1342
159,117,1343
168,123,1344
174,130,1345
176,132,1346
183,148,1347
185,155,1348
184,180,1349
176,199,1350
174,203,1351
159,217,1352
150,222,1353
143,224,1354
131,225,1355
110,219,1356
103,215,1357
88,199,1358
84,193,1359
77,173,1360
75,154,1361
76,143,1362
85,115,1363
97,99,1364
108,90,1365
121,83,1366
135,80,1367
141,79,1368
160,82,1369
177,90,1370
198,111,1371
206,126,1372
211,140,1373
214,160,1374
211,192,1375
206,206,1376
197,223,1377
170,248,1378
169,249,1379
139,258,1380
126,258,1381
108,254,1382
86,242,1383
65,219,1384
58,207,1385
47,167,1386
46,156,1387
51,122,1388
61,98,1389
71,82,1390
82,70,1391
108,53,1392
128,47,1393
160,48,1394
188,59,1395
199,67,1396
210,77,1397
230,107,1398
242,150,1399
243,168,1400
238,203,1401
233,219,1402
204,262,1403
203,263,1404
156,289,1405
134,292,1406
132,292,1407
90,282,1408
60,261,1409
50,250,1410
25,203,1411
19,176,1412
18,148,1413
25,107,1414
33,87,1415
56,52,1416
81,31,1417
114,16,1418
133,13,1419
